company_id (GXID),esg_factor_id,date_key,score
100007,4,1/2/2015,42.4
100007,4,1/9/2015,42.9
100007,4,1/16/2015,43.4
100007,4,1/23/2015,43.9
100007,4,1/30/2015,44.4
100007,4,2/6/2015,44.9
100007,4,2/13/2015,45.4
100007,4,2/20/2015,45.9
100007,4,2/27/2015,46.4
100007,4,3/6/2015,46.9
100007,4,3/13/2015,47.4
100007,4,3/20/2015,47.9
100007,4,3/27/2015,48.4
100007,4,4/3/2015,48.9
100007,4,4/10/2015,49.4
100007,4,4/17/2015,49.9
100007,4,4/24/2015,50.4
100007,4,5/1/2015,50.9
100007,4,5/8/2015,51.4
100007,4,5/15/2015,51.9
100007,4,5/22/2015,52.4
100007,4,5/29/2015,52.9
100007,4,6/5/2015,53.4
100007,4,6/12/2015,53.9
100007,4,6/19/2015,54.4
100007,4,6/26/2015,54.9
100007,4,7/3/2015,55.4
100007,4,7/10/2015,55.9
100007,4,7/17/2015,56.4
100007,4,7/24/2015,56.9
100007,4,7/31/2015,57.4
100007,4,8/7/2015,57.9
100007,4,8/14/2015,58.4
100007,4,8/21/2015,58.9
100007,4,8/28/2015,59.4
100007,4,9/4/2015,59.9
100007,4,9/11/2015,60.4
100007,4,9/18/2015,60.9
100007,4,9/25/2015,61.4
100007,4,10/2/2015,61.9
100007,4,10/9/2015,62.4
100007,4,10/16/2015,62.9
100007,4,10/23/2015,63.4
100007,4,10/30/2015,63.9
100007,4,11/6/2015,64.4
100007,4,11/13/2015,64.9
100007,4,11/20/2015,65.4
100007,4,11/27/2015,65.9
100007,5,1/3/2014,16.5
100007,5,1/10/2014,17
100007,5,1/17/2014,17.5
100007,5,1/24/2014,18
100007,5,1/31/2014,18.5
100007,5,2/7/2014,19
100007,5,2/14/2014,19.5
100007,5,2/21/2014,20
100007,5,2/28/2014,20.5
100007,5,3/7/2014,21
100007,5,3/14/2014,21.5
100007,5,3/21/2014,22
100007,5,3/28/2014,22.5
100007,5,4/4/2014,23
100007,5,4/11/2014,23.5
100007,5,4/18/2014,24
100007,5,4/25/2014,24.5
100007,5,5/2/2014,25
100007,5,5/9/2014,25.5
100007,5,5/16/2014,26
100007,5,5/23/2014,26.5
100007,5,5/30/2014,27
100007,5,6/6/2014,27.5
100007,5,6/13/2014,28
100007,5,6/20/2014,28.5
100007,5,6/27/2014,29
100007,5,7/4/2014,29.5
100007,5,7/11/2014,30
100007,5,7/18/2014,30.5
100007,5,7/25/2014,31
100007,5,8/1/2014,31.5
100007,5,8/8/2014,32
100007,5,8/15/2014,32.5
100007,5,8/22/2014,33
100007,5,8/29/2014,33.5
100007,5,9/5/2014,34
100007,5,9/12/2014,34.5
100007,5,9/19/2014,35
100007,5,9/26/2014,35.5
100007,5,10/3/2014,36
100007,5,10/10/2014,36.5
100007,5,10/17/2014,37
100007,5,10/24/2014,37.5
100007,5,10/31/2014,38
100007,5,11/7/2014,38.5
100007,5,11/14/2014,39
100007,5,11/21/2014,39.5
100007,5,11/28/2014,40
100007,5,12/5/2014,40.5
100007,5,12/12/2014,41
100007,5,12/19/2014,41.5
100007,5,12/26/2014,42
100007,5,1/2/2015,42.5
100007,5,1/9/2015,43
100007,5,1/16/2015,43.5
100007,5,1/23/2015,44
100007,5,1/30/2015,44.5
100007,5,2/6/2015,45
100007,5,2/13/2015,45.5
100007,5,2/20/2015,46
100007,5,2/27/2015,46.5
100007,5,3/6/2015,47
100007,5,3/13/2015,47.5
100007,5,3/20/2015,48
100007,5,3/27/2015,48.5
100007,5,4/3/2015,49
100007,5,4/10/2015,49.5
100007,5,4/17/2015,50
100007,5,4/24/2015,50.5
100007,5,5/1/2015,51
100007,5,5/8/2015,51.5
100007,5,5/15/2015,52
100007,5,5/22/2015,52.5
100007,5,5/29/2015,53
100007,5,6/5/2015,53.5
100007,5,6/12/2015,54
100007,5,6/19/2015,54.5
100007,5,6/26/2015,55
100007,5,7/3/2015,55.5
100007,5,7/10/2015,56
100007,5,7/17/2015,56.5
100007,5,7/24/2015,57
100007,5,7/31/2015,57.5
100007,5,8/7/2015,58
100007,5,8/14/2015,58.5
100007,5,8/21/2015,59
100007,5,8/28/2015,59.5
100007,5,9/4/2015,60
100007,5,9/11/2015,60.5
100007,5,9/18/2015,61
100007,5,9/25/2015,61.5
100007,5,10/2/2015,62
100007,5,10/9/2015,62.5
100007,5,10/16/2015,63
100007,5,10/23/2015,63.5
100007,5,10/30/2015,64
100007,5,11/6/2015,64.5
100007,5,11/13/2015,65
100007,5,11/20/2015,65.5
100007,5,11/27/2015,66
100007,6,1/3/2014,16.6
100007,6,1/10/2014,17.1
100007,6,1/17/2014,17.6
100007,6,1/24/2014,18.1
100007,6,1/31/2014,18.6
100007,6,2/7/2014,19.1
100007,6,2/14/2014,19.6
100007,6,2/21/2014,20.1
100007,6,2/28/2014,20.6
100007,6,3/7/2014,21.1
100007,6,3/14/2014,21.6
100007,6,3/21/2014,22.1
100007,6,3/28/2014,22.6
100007,6,4/4/2014,23.1
100007,6,4/11/2014,23.6
100007,6,4/18/2014,24.1
100007,6,4/25/2014,24.6
100007,6,5/2/2014,25.1
100007,6,5/9/2014,25.6
100007,6,5/16/2014,26.1
100007,6,5/23/2014,26.6
100007,6,5/30/2014,27.1
100007,6,6/6/2014,27.6
100007,6,6/13/2014,28.1
100007,6,6/20/2014,28.6
100007,6,6/27/2014,29.1
100007,6,7/4/2014,29.6
100007,6,7/11/2014,30.1
100007,6,7/18/2014,30.6
100007,6,7/25/2014,31.1
100007,6,8/1/2014,31.6
100007,6,8/8/2014,32.1
100007,6,8/15/2014,32.6
100007,6,8/22/2014,33.1
100007,6,8/29/2014,33.6
100007,6,9/5/2014,34.1
100007,6,9/12/2014,34.6
100007,6,9/19/2014,35.1
100007,6,9/26/2014,35.6
100007,6,10/3/2014,36.1
100007,6,10/10/2014,36.6
100007,6,10/17/2014,37.1
100007,6,10/24/2014,37.6
100007,6,10/31/2014,38.1
100007,6,11/7/2014,38.6
100007,6,11/14/2014,39.1
100007,6,11/21/2014,39.6
100007,6,11/28/2014,40.1
100007,6,12/5/2014,40.6
100007,6,12/12/2014,41.1
100007,6,12/19/2014,41.6
100007,6,12/26/2014,42.1
100007,6,1/2/2015,42.6
100007,6,1/9/2015,43.1
100007,6,1/16/2015,43.6
100007,6,1/23/2015,44.1
100007,6,1/30/2015,44.6
100007,6,2/6/2015,45.1
100007,6,2/13/2015,45.6
100007,6,2/20/2015,46.1
100007,6,2/27/2015,46.6
100007,6,3/6/2015,47.1
100007,6,3/13/2015,47.6
100007,6,3/20/2015,48.1
100007,6,3/27/2015,48.6
100007,6,4/3/2015,49.1
100007,6,4/10/2015,49.6
100007,6,4/17/2015,50.1
100007,6,4/24/2015,50.6
100007,6,5/1/2015,51.1
100007,6,5/8/2015,51.6
100007,6,5/15/2015,52.1
100007,6,5/22/2015,52.6
100007,6,5/29/2015,53.1
100007,6,6/5/2015,53.6
100007,6,6/12/2015,54.1
100007,6,6/19/2015,54.6
100007,6,6/26/2015,55.1
100007,6,7/3/2015,55.6
100007,6,7/10/2015,56.1
100007,6,7/17/2015,56.6
100007,6,7/24/2015,57.1
100007,6,7/31/2015,57.6
100007,6,8/7/2015,58.1
100007,6,8/14/2015,58.6
100007,6,8/21/2015,59.1
100007,6,8/28/2015,59.6
100007,6,9/4/2015,60.1
100007,6,9/11/2015,60.6
100007,6,9/18/2015,61.1
100007,6,9/25/2015,61.6
100007,6,10/2/2015,62.1
100007,6,10/9/2015,62.6
100007,6,10/16/2015,63.1
100007,6,10/23/2015,63.6
100007,6,10/30/2015,64.1
100007,6,11/6/2015,64.6
100007,6,11/13/2015,65.1
100007,6,11/20/2015,65.6
100007,6,11/27/2015,66.1
100007,7,1/3/2014,16.7
100007,7,1/10/2014,17.2
100007,7,1/17/2014,17.7
100007,7,1/24/2014,18.2
100007,7,1/31/2014,18.7
100007,7,2/7/2014,19.2
100007,7,2/14/2014,19.7
100007,7,2/21/2014,20.2
100007,7,2/28/2014,20.7
100007,7,3/7/2014,21.2
100007,7,3/14/2014,21.7
100007,7,3/21/2014,22.2
100007,7,3/28/2014,22.7
100007,7,4/4/2014,23.2
100007,7,4/11/2014,23.7
100007,7,4/18/2014,24.2
100007,7,4/25/2014,24.7
100007,7,5/2/2014,25.2
100007,7,5/9/2014,25.7
100007,7,5/16/2014,26.2
100007,7,5/23/2014,26.7
100007,7,5/30/2014,27.2
100007,7,6/6/2014,27.7
100007,7,6/13/2014,28.2
100007,7,6/20/2014,28.7
100007,7,6/27/2014,29.2
100007,7,7/4/2014,29.7
100007,7,7/11/2014,30.2
100007,7,7/18/2014,30.7
100007,7,7/25/2014,31.2
100007,7,8/1/2014,31.7
100007,7,8/8/2014,32.2
100007,7,8/15/2014,32.7
100007,7,8/22/2014,33.2
100007,7,8/29/2014,33.7
100007,7,9/5/2014,34.2
100007,7,9/12/2014,34.7
100007,7,9/19/2014,35.2
100007,7,9/26/2014,35.7
100007,7,10/3/2014,36.2
100007,7,10/10/2014,36.7
100007,7,10/17/2014,37.2
100007,7,10/24/2014,37.7
100007,7,10/31/2014,38.2
100007,7,11/7/2014,38.7
100007,7,11/14/2014,39.2
100007,7,11/21/2014,39.7
100007,7,11/28/2014,40.2
100007,7,12/5/2014,40.7
100007,7,12/12/2014,41.2
100007,7,12/19/2014,41.7
100007,7,12/26/2014,42.2
100007,7,1/2/2015,42.7
100007,7,1/9/2015,43.2
100007,7,1/16/2015,43.7
100007,7,1/23/2015,44.2
100007,7,1/30/2015,44.7
100007,7,2/6/2015,45.2
100007,7,2/13/2015,45.7
100007,7,2/20/2015,46.2
100007,7,2/27/2015,46.7
100007,7,3/6/2015,47.2
100007,7,3/13/2015,47.7
100007,7,3/20/2015,48.2
100007,7,3/27/2015,48.7
100007,7,4/3/2015,49.2
100007,7,4/10/2015,49.7
100007,7,4/17/2015,50.2
100007,7,4/24/2015,50.7
100007,7,5/1/2015,51.2
100007,7,5/8/2015,51.7
100007,7,5/15/2015,52.2
100007,7,5/22/2015,52.7
100007,7,5/29/2015,53.2
100007,7,6/5/2015,53.7
100007,7,6/12/2015,54.2
100007,7,6/19/2015,54.7
100007,7,6/26/2015,55.2
100007,7,7/3/2015,55.7
100007,7,7/10/2015,56.2
100007,7,7/17/2015,56.7
100007,7,7/24/2015,57.2
100007,7,7/31/2015,57.7
100007,7,8/7/2015,58.2
100007,7,8/14/2015,58.7
100007,7,8/21/2015,59.2
100007,7,8/28/2015,59.7
100007,7,9/4/2015,60.2
100007,7,9/11/2015,60.7
100007,7,9/18/2015,61.2
100007,7,9/25/2015,61.7
100007,7,10/2/2015,62.2
100007,7,10/9/2015,62.7
100007,7,10/16/2015,63.2
100007,7,10/23/2015,63.7
100007,7,10/30/2015,64.2
100007,7,11/6/2015,64.7
100007,7,11/13/2015,65.2
100007,7,11/20/2015,65.7
100007,7,11/27/2015,66.2
100007,8,1/3/2014,16.8
100007,8,1/10/2014,17.3
100007,8,1/17/2014,17.8
100007,8,1/24/2014,18.3
100007,8,1/31/2014,18.8
100007,8,2/7/2014,19.3
100007,8,2/14/2014,19.8
100007,8,2/21/2014,20.3
100007,8,2/28/2014,20.8
100007,8,3/7/2014,21.3
100007,8,3/14/2014,21.8
100007,8,3/21/2014,22.3
100007,8,3/28/2014,22.8
100007,8,4/4/2014,23.3
100007,8,4/11/2014,23.8
100007,8,4/18/2014,24.3
100007,8,4/25/2014,24.8
100007,8,5/2/2014,25.3
100007,8,5/9/2014,25.8
100007,8,5/16/2014,26.3
100007,8,5/23/2014,26.8
100007,8,5/30/2014,27.3
100007,8,6/6/2014,27.8
100007,8,6/13/2014,28.3
100007,8,6/20/2014,28.8
100007,8,6/27/2014,29.3
100007,8,7/4/2014,29.8
100007,8,7/11/2014,30.3
100007,8,7/18/2014,30.8
100007,8,7/25/2014,31.3
100007,8,8/1/2014,31.8
100007,8,8/8/2014,32.3
100007,8,8/15/2014,32.8
100007,8,8/22/2014,33.3
100007,8,8/29/2014,33.8
100007,8,9/5/2014,34.3
100007,8,9/12/2014,34.8
100007,8,9/19/2014,35.3
100007,8,9/26/2014,35.8
100007,8,10/3/2014,36.3
100007,8,10/10/2014,36.8
100007,8,10/17/2014,37.3
100007,8,10/24/2014,37.8
100007,8,10/31/2014,38.3
100007,8,11/7/2014,38.8
100007,8,11/14/2014,39.3
100007,8,11/21/2014,39.8
100007,8,11/28/2014,40.3
100007,8,12/5/2014,40.8
100007,8,12/12/2014,41.3
100007,8,12/19/2014,41.8
100007,8,12/26/2014,42.3
100007,8,1/2/2015,42.8
100007,8,1/9/2015,43.3
100007,8,1/16/2015,43.8
100007,8,1/23/2015,44.3
100007,8,1/30/2015,44.8
100007,8,2/6/2015,45.3
100007,8,2/13/2015,45.8
100007,8,2/20/2015,46.3
100007,8,2/27/2015,46.8
100007,8,3/6/2015,47.3
100007,8,3/13/2015,47.8
100007,8,3/20/2015,48.3
100007,8,3/27/2015,48.8
100007,8,4/3/2015,49.3
100007,8,4/10/2015,49.8
100007,8,4/17/2015,50.3
100007,8,4/24/2015,50.8
100007,8,5/1/2015,51.3
100007,8,5/8/2015,51.8
100007,8,5/15/2015,52.3
100007,8,5/22/2015,52.8
100007,8,5/29/2015,53.3
100007,8,6/5/2015,53.8
100007,8,6/12/2015,54.3
100007,8,6/19/2015,54.8
100007,8,6/26/2015,55.3
100007,8,7/3/2015,55.8
100007,8,7/10/2015,56.3
100007,8,7/17/2015,56.8
100007,8,7/24/2015,57.3
100007,8,7/31/2015,57.8
100007,8,8/7/2015,58.3
100007,8,8/14/2015,58.8
100007,8,8/21/2015,59.3
100007,8,8/28/2015,59.8
100007,8,9/4/2015,60.3
100007,8,9/11/2015,60.8
100007,8,9/18/2015,61.3
100007,8,9/25/2015,61.8
100007,8,10/2/2015,62.3
100007,8,10/9/2015,62.8
100007,8,10/16/2015,63.3
100007,8,10/23/2015,63.8
100007,8,10/30/2015,64.3
100007,8,11/6/2015,64.8
100007,8,11/13/2015,65.3
100007,8,11/20/2015,65.8
100007,8,11/27/2015,66.3
100007,9,1/3/2014,16.9
100007,9,1/10/2014,17.4
100007,9,1/17/2014,17.9
100007,9,1/24/2014,18.4
100007,9,1/31/2014,18.9
100007,9,2/7/2014,19.4
100007,9,2/14/2014,19.9
100007,9,2/21/2014,20.4
100007,9,2/28/2014,20.9
100007,9,3/7/2014,21.4
100007,9,3/14/2014,21.9
100007,9,3/21/2014,22.4
100007,9,3/28/2014,22.9
100007,9,4/4/2014,23.4
100007,9,4/11/2014,23.9
100007,9,4/18/2014,24.4
100007,9,4/25/2014,24.9
100007,9,5/2/2014,25.4
100007,9,5/9/2014,25.9
100007,9,5/16/2014,26.4
100007,9,5/23/2014,26.9
100007,9,5/30/2014,27.4
100007,9,6/6/2014,27.9
100007,9,6/13/2014,28.4
100007,9,6/20/2014,28.9
100007,9,6/27/2014,29.4
100007,9,7/4/2014,29.9
100007,9,7/11/2014,30.4
100007,9,7/18/2014,30.9
100007,9,7/25/2014,31.4
100007,9,8/1/2014,31.9
100007,9,8/8/2014,32.4
100007,9,8/15/2014,32.9
100007,9,8/22/2014,33.4
100007,9,8/29/2014,33.9
100007,9,9/5/2014,34.4
100007,9,9/12/2014,34.9
100007,9,9/19/2014,35.4
100007,9,9/26/2014,35.9
100007,9,10/3/2014,36.4
100007,9,10/10/2014,36.9
100007,9,10/17/2014,37.4
100007,9,10/24/2014,37.9
100007,9,10/31/2014,38.4
100007,9,11/7/2014,38.9
100007,9,11/14/2014,39.4
100007,9,11/21/2014,39.9
100007,9,11/28/2014,40.4
100007,9,12/5/2014,40.9
100007,9,12/12/2014,41.4
100007,9,12/19/2014,41.9
100007,9,12/26/2014,42.4
100007,9,1/2/2015,42.9
100007,9,1/9/2015,43.4
100007,9,1/16/2015,43.9
100007,9,1/23/2015,44.4
100007,9,1/30/2015,44.9
100007,9,2/6/2015,45.4
100007,9,2/13/2015,45.9
100007,9,2/20/2015,46.4
100007,9,2/27/2015,46.9
100007,9,3/6/2015,47.4
100007,9,3/13/2015,47.9
100007,9,3/20/2015,48.4
100007,9,3/27/2015,48.9
100007,9,4/3/2015,49.4
100007,9,4/10/2015,49.9
100007,9,4/17/2015,50.4
100007,9,4/24/2015,50.9
100007,9,5/1/2015,51.4
100007,9,5/8/2015,51.9
100007,9,5/15/2015,52.4
100007,9,5/22/2015,52.9
100007,9,5/29/2015,53.4
100007,9,6/5/2015,53.9
100007,9,6/12/2015,54.4
100007,9,6/19/2015,54.9
100007,9,6/26/2015,55.4
100007,9,7/3/2015,55.9
100007,9,7/10/2015,56.4
100007,9,7/17/2015,56.9
100007,9,7/24/2015,57.4
100007,9,7/31/2015,57.9
100007,9,8/7/2015,58.4
100007,9,8/14/2015,58.9
100007,9,8/21/2015,59.4
100007,9,8/28/2015,59.9
100007,9,9/4/2015,60.4
100007,9,9/11/2015,60.9
100007,9,9/18/2015,61.4
100007,9,9/25/2015,61.9
100007,9,10/2/2015,62.4
100007,9,10/9/2015,62.9
100007,9,10/16/2015,63.4
100007,9,10/23/2015,63.9
100007,9,10/30/2015,64.4
100007,9,11/6/2015,64.9
100007,9,11/13/2015,65.4
100007,9,11/20/2015,65.9
100007,9,11/27/2015,66.4
100008,1,1/3/2014,18
100008,1,1/10/2014,18.5
100008,1,1/17/2014,19
100008,1,1/24/2014,19.5
100008,1,1/31/2014,20
100008,1,2/7/2014,20.5
100008,1,2/14/2014,21
100008,1,2/21/2014,21.5
100008,1,2/28/2014,22
100008,1,3/7/2014,22.5
100008,1,3/14/2014,23
100008,1,3/21/2014,23.5
100008,1,3/28/2014,24
100008,1,4/4/2014,24.5
100008,1,4/11/2014,25
100008,1,4/18/2014,25.5
100008,1,4/25/2014,26
100008,1,5/2/2014,26.5
100008,1,5/9/2014,27
100008,1,5/16/2014,27.5
100008,1,5/23/2014,28
100008,1,5/30/2014,28.5
100008,1,6/6/2014,29
100008,1,6/13/2014,29.5
100008,1,6/20/2014,30
100008,1,6/27/2014,30.5
100008,1,7/4/2014,31
100008,1,7/11/2014,31.5
100008,1,7/18/2014,32
100008,1,7/25/2014,32.5
100008,1,8/1/2014,33
100008,1,8/8/2014,33.5
100008,1,8/15/2014,34
100008,1,8/22/2014,34.5
100008,1,8/29/2014,35
100008,1,9/5/2014,35.5
100008,1,9/12/2014,36
100008,1,9/19/2014,36.5
100008,1,9/26/2014,37
100008,1,10/3/2014,37.5
100008,1,10/10/2014,38
100008,1,10/17/2014,38.5
100008,1,10/24/2014,39
100008,1,10/31/2014,39.5
100008,1,11/7/2014,40
100008,1,11/14/2014,40.5
100008,1,11/21/2014,41
100008,1,11/28/2014,41.5
100008,1,12/5/2014,42
100008,1,12/12/2014,42.5
100008,1,12/19/2014,43
100008,1,12/26/2014,43.5
100008,1,1/2/2015,44
100008,1,1/9/2015,44.5
100008,1,1/16/2015,45
100008,1,1/23/2015,45.5
100008,1,1/30/2015,46
100008,1,2/6/2015,46.5
100008,1,2/13/2015,47
100008,1,2/20/2015,47.5
100008,1,2/27/2015,48
100008,1,3/6/2015,48.5
100008,1,3/13/2015,49
100008,1,3/20/2015,49.5
100008,1,3/27/2015,50
100008,1,4/3/2015,50.5
100008,1,4/10/2015,51
100008,1,4/17/2015,51.5
100008,1,4/24/2015,52
100008,1,5/1/2015,52.5
100008,1,5/8/2015,53
100008,1,5/15/2015,53.5
100008,1,5/22/2015,54
100008,1,5/29/2015,54.5
100008,1,6/5/2015,55
100008,1,6/12/2015,55.5
100008,1,6/19/2015,56
100008,1,6/26/2015,56.5
100008,1,7/3/2015,57
100008,1,7/10/2015,57.5
100008,1,7/17/2015,58
100008,1,7/24/2015,58.5
100008,1,7/31/2015,59
100008,1,8/7/2015,59.5
100008,1,8/14/2015,60
100008,1,8/21/2015,60.5
100008,1,8/28/2015,61
100008,1,9/4/2015,61.5
100008,1,9/11/2015,62
100008,1,9/18/2015,62.5
100008,1,9/25/2015,63
100008,1,10/2/2015,63.5
100008,1,10/9/2015,64
100008,1,10/16/2015,64.5
100008,1,10/23/2015,65
100008,1,10/30/2015,65.5
100008,1,11/6/2015,66
100008,1,11/13/2015,66.5
100008,1,11/20/2015,67
100008,1,11/27/2015,67.5
100008,2,1/3/2014,18.2
100008,2,1/10/2014,18.7
100008,2,1/17/2014,19.2
100008,2,1/24/2014,19.7
100008,2,1/31/2014,20.2
100008,2,2/7/2014,20.7
100008,2,2/14/2014,21.2
100008,2,2/21/2014,21.7
100008,2,2/28/2014,22.2
100008,2,3/7/2014,22.7
100008,2,3/14/2014,23.2
100008,2,3/21/2014,23.7
100008,2,3/28/2014,24.2
100008,2,4/4/2014,24.7
100008,2,4/11/2014,25.2
100008,2,4/18/2014,25.7
100008,2,4/25/2014,26.2
100008,2,5/2/2014,26.7
100008,2,5/9/2014,27.2
100008,2,5/16/2014,27.7
100008,2,5/23/2014,28.2
100008,2,5/30/2014,28.7
100008,2,6/6/2014,29.2
100008,2,6/13/2014,29.7
100008,2,6/20/2014,30.2
100008,2,6/27/2014,30.7
100008,2,7/4/2014,31.2
100008,2,7/11/2014,31.7
100008,2,7/18/2014,32.2
100008,2,7/25/2014,32.7
100008,2,8/1/2014,33.2
100008,2,8/8/2014,33.7
100008,2,8/15/2014,34.2
100008,2,8/22/2014,34.7
100008,2,8/29/2014,35.2
100008,2,9/5/2014,35.7
100008,2,9/12/2014,36.2
100008,2,9/19/2014,36.7
100008,2,9/26/2014,37.2
100008,2,10/3/2014,37.7
100008,2,10/10/2014,38.2
100008,2,10/17/2014,38.7
100008,2,10/24/2014,39.2
100008,2,10/31/2014,39.7
100008,2,11/7/2014,40.2
100008,2,11/14/2014,40.7
100008,2,11/21/2014,41.2
100008,2,11/28/2014,41.7
100008,2,12/5/2014,42.2
100008,2,12/12/2014,42.7
100008,2,12/19/2014,43.2
100008,2,12/26/2014,43.7
100008,2,1/2/2015,44.2
100008,2,1/9/2015,44.7
100008,2,1/16/2015,45.2
100008,2,1/23/2015,45.7
100008,2,1/30/2015,46.2
100008,2,2/6/2015,46.7
100008,2,2/13/2015,47.2
100008,2,2/20/2015,47.7
100008,2,2/27/2015,48.2
100008,2,3/6/2015,48.7
100008,2,3/13/2015,49.2
100008,2,3/20/2015,49.7
100008,2,3/27/2015,50.2
100008,2,4/3/2015,50.7
100008,2,4/10/2015,51.2
100008,2,4/17/2015,51.7
100008,2,4/24/2015,52.2
100008,2,5/1/2015,52.7
100008,2,5/8/2015,53.2
100008,2,5/15/2015,53.7
100008,2,5/22/2015,54.2
100008,2,5/29/2015,54.7
100008,2,6/5/2015,55.2
100008,2,6/12/2015,55.7
100008,2,6/19/2015,56.2
100008,2,6/26/2015,56.7
100008,2,7/3/2015,57.2
100008,2,7/10/2015,57.7
100008,2,7/17/2015,58.2
100008,2,7/24/2015,58.7
100008,2,7/31/2015,59.2
100008,2,8/7/2015,59.7
100008,2,8/14/2015,60.2
100008,2,8/21/2015,60.7
100008,2,8/28/2015,61.2
100008,2,9/4/2015,61.7
100008,2,9/11/2015,62.2
100008,2,9/18/2015,62.7
100008,2,9/25/2015,63.2
100008,2,10/2/2015,63.7
100008,2,10/9/2015,64.2
100008,2,10/16/2015,64.7
100008,2,10/23/2015,65.2
100008,2,10/30/2015,65.7
100008,2,11/6/2015,66.2
100008,2,11/13/2015,66.7
100008,2,11/20/2015,67.2
100008,2,11/27/2015,67.7
100008,3,1/3/2014,18.3
100008,3,1/10/2014,18.8
100008,3,1/17/2014,19.3
100008,3,1/24/2014,19.8
100008,3,1/31/2014,20.3
100008,3,2/7/2014,20.8
100008,3,2/14/2014,21.3
100008,3,2/21/2014,21.8
100008,3,2/28/2014,22.3
100008,3,3/7/2014,22.8
100008,3,3/14/2014,23.3
100008,3,3/21/2014,23.8
100008,3,3/28/2014,24.3
100008,3,4/4/2014,24.8
100008,3,4/11/2014,25.3
100008,3,4/18/2014,25.8
100008,3,4/25/2014,26.3
100008,3,5/2/2014,26.8
100008,3,5/9/2014,27.3
100008,3,5/16/2014,27.8
100008,3,5/23/2014,28.3
100008,3,5/30/2014,28.8
100008,3,6/6/2014,29.3
100008,3,6/13/2014,29.8
100008,3,6/20/2014,30.3
100008,3,6/27/2014,30.8
100008,3,7/4/2014,31.3
100008,3,7/11/2014,31.8
100008,3,7/18/2014,32.3
100008,3,7/25/2014,32.8
100008,3,8/1/2014,33.3
100008,3,8/8/2014,33.8
100008,3,8/15/2014,34.3
100008,3,8/22/2014,34.8
100008,3,8/29/2014,35.3
100008,3,9/5/2014,35.8
100008,3,9/12/2014,36.3
100008,3,9/19/2014,36.8
100008,3,9/26/2014,37.3
100008,3,10/3/2014,37.8
100008,3,10/10/2014,38.3
100008,3,10/17/2014,38.8
100008,3,10/24/2014,39.3
100008,3,10/31/2014,39.8
100008,3,11/7/2014,40.3
100008,3,11/14/2014,40.8
100008,3,11/21/2014,41.3
100008,3,11/28/2014,41.8
100008,3,12/5/2014,42.3
100008,3,12/12/2014,42.8
100008,3,12/19/2014,43.3
100008,3,12/26/2014,43.8
100008,3,1/2/2015,44.3
100008,3,1/9/2015,44.8
100008,3,1/16/2015,45.3
100008,3,1/23/2015,45.8
100008,3,1/30/2015,46.3
100008,3,2/6/2015,46.8
100008,3,2/13/2015,47.3
100008,3,2/20/2015,47.8
100008,3,2/27/2015,48.3
100008,3,3/6/2015,48.8
100008,3,3/13/2015,49.3
100008,3,3/20/2015,49.8
100008,3,3/27/2015,50.3
100008,3,4/3/2015,50.8
100008,3,4/10/2015,51.3
100008,3,4/17/2015,51.8
100008,3,4/24/2015,52.3
100008,3,5/1/2015,52.8
100008,3,5/8/2015,53.3
100008,3,5/15/2015,53.8
100008,3,5/22/2015,54.3
100008,3,5/29/2015,54.8
100008,3,6/5/2015,55.3
100008,3,6/12/2015,55.8
100008,3,6/19/2015,56.3
100008,3,6/26/2015,56.8
100008,3,7/3/2015,57.3
100008,3,7/10/2015,57.8
100008,3,7/17/2015,58.3
100008,3,7/24/2015,58.8
100008,3,7/31/2015,59.3
100008,3,8/7/2015,59.8
100008,3,8/14/2015,60.3
100008,3,8/21/2015,60.8
100008,3,8/28/2015,61.3
100008,3,9/4/2015,61.8
100008,3,9/11/2015,62.3
100008,3,9/18/2015,62.8
100008,3,9/25/2015,63.3
100008,3,10/2/2015,63.8
100008,3,10/9/2015,64.3
100008,3,10/16/2015,64.8
100008,3,10/23/2015,65.3
100008,3,10/30/2015,65.8
100008,3,11/6/2015,66.3
100008,3,11/13/2015,66.8
100008,3,11/20/2015,67.3
100008,3,11/27/2015,67.8
100008,4,1/3/2014,18.4
100008,4,1/10/2014,18.9
100008,4,1/17/2014,19.4
100008,4,1/24/2014,19.9
100008,4,1/31/2014,20.4
100008,4,2/7/2014,20.9
100008,4,2/14/2014,21.4
100008,4,2/21/2014,21.9
100008,4,2/28/2014,22.4
100008,4,3/7/2014,22.9
100008,4,3/14/2014,23.4
100008,4,3/21/2014,23.9
100008,4,3/28/2014,24.4
100008,4,4/4/2014,24.9
100008,4,4/11/2014,25.4
100008,4,4/18/2014,25.9
100008,4,4/25/2014,26.4
100008,4,5/2/2014,26.9
100008,4,5/9/2014,27.4
100008,4,5/16/2014,27.9
100008,4,5/23/2014,28.4
100008,4,5/30/2014,28.9
100008,4,6/6/2014,29.4
100008,4,6/13/2014,29.9
100008,4,6/20/2014,30.4
100008,4,6/27/2014,30.9
100008,4,7/4/2014,31.4
100008,4,7/11/2014,31.9
100008,4,7/18/2014,32.4
100008,4,7/25/2014,32.9
100008,4,8/1/2014,33.4
100008,4,8/8/2014,33.9
100008,4,8/15/2014,34.4
100008,4,8/22/2014,34.9
100008,4,8/29/2014,35.4
100008,4,9/5/2014,35.9
100008,4,9/12/2014,36.4
100008,4,9/19/2014,36.9
